TABLE:  Pier Forces;;;;;;;;;
Story;Pier;Load Case/Combo;Location;P;V2;V3;T;M2;M3
;;;;tonf;tonf;tonf;tonf-m;tonf-m;tonf-m
Story12;10;SU02;Bottom;-19.09634746;-1.245047129;-0.000368108;-0.000586383;-0.001283084;-2.964130487
Story12;10;SU03;Top;-7.565765709;-0.827664863;-0.000219155;-0.000435004;4.84573E-05;-5.65042E-06
Story12;10;SU03;Bottom;-13.93902933;-0.827664863;-0.000219155;-0.000459858;-0.000694201;-1.97044905
Story12;10;SU04;Top;-10.78872413;-1.08836026;-0.00031098;-0.00049994;6.89999E-05;-7.23873E-06
Story12;10;SU04;Bottom;-17.16198775;-1.08836026;-0.00031098;-0.000538795;-0.00105919;-2.591098838
Story12;10;SU05 Max;Top;-10.78789645;4.875709727;0.004495619;0.000512302;0.014550211;5.84758E-05
Story12;10;SU05 Max;Bottom;-17.16116007;4.875709727;0.004495619;0.001503535;0.008885303;11.61595917
Story12;10;SU05 Min;Top;-10.78866598;-7.052021715;-0.005114501;-0.001511854;-0.014412251;-7.29476E-05
Story12;10;SU05 Min;Bottom;-17.16192959;-7.052021715;-0.005114501;-0.002580783;-0.010996259;-16.79718446
Story12;10;SU06 Max;Top;-10.78780235;18.00612264;0.001241841;0.000575848;0.004611666;0.000204475
Story12;10;SU06 Max;Bottom;-17.16106596;18.00612264;0.001241841;0.00086295;0.002181019;42.89500713
Story12;10;SU06 Min;Top;-10.78876008;-20.18243462;-0.001860723;-0.0015754;-0.004473706;-0.000218947
Story12;10;SU06 Min;Bottom;-17.1620237;-20.18243462;-0.001860723;-0.001940198;-0.004291975;-48.07623242
Story12;10;SU07;Top;-5.67326128;-0.620258409;-0.000160672;-0.00032586;3.6295E-05;-4.23092E-06
Story12;10;SU07;Bottom;-10.45320899;-0.620258409;-0.000160672;-0.000344483;-0.000511741;-1.476669923
Story12;10;SU08 Max;Top;-5.672876519;5.343607312;0.004644388;0.000686218;0.014517526;6.14808E-05
Story12;10;SU08 Max;Bottom;-10.45282423;5.343607312;0.004644388;0.001697675;0.00942904;12.7299019
Story12;10;SU08 Min;Top;-5.673646041;-6.58412413;-0.004965732;-0.001337938;-0.014444936;-6.99426E-05
Story12;10;SU08 Min;Bottom;-10.45359375;-6.58412413;-0.004965732;-0.002386642;-0.010452522;-15.68324174
Story12;10;SU09 Max;Top;-5.672782411;18.47402022;0.00139061;0.000749764;0.004578981;0.00020748
Story12;10;SU09 Max;Bottom;-10.45273012;18.47402022;0.00139061;0.001057091;0.002724756;44.00894985
Story12;10;SU09 Min;Top;-5.673740149;-19.71453704;-0.001711954;-0.001401484;-0.004506391;-0.000215942
Story12;10;SU09 Min;Bottom;-10.45368786;-19.71453704;-0.001711954;-0.001746057;-0.003748238;-46.9622897
Story12;J1;SU01;Top;-18.06540014;2.615905933;0.012431123;-0.026865919;-0.022253437;0.5404235
Story12;J1;SU01;Bottom;-18.31947382;2.615615343;0.028970846;-0.003411254;0.023634871;0.931060323
Story12;J1;SU02;Top;-22.59222985;3.587508043;0.008638789;-0.025876159;-0.018119892;0.41167238
Story12;J1;SU02;Bottom;-21.32904101;3.590760699;0.028342572;0.001822258;0.02204685;1.274456156
Story12;J1;SU03;Top;-16.3847175;2.41377346;0.010426749;-0.023344995;-0.018991583;0.272130301
Story12;J1;SU03;Bottom;-16.46836982;2.412894254;0.025161098;-0.002493974;0.020438061;0.771881007
Story12;J1;SU04;Top;-20.03235857;3.103125103;0.009368184;-0.024845229;-0.018468121;0.40860945
Story12;J1;SU04;Bottom;-19.3088143;3.104990765;0.027064713;9.28224E-05;0.021397251;1.092737609
Story12;J1;SU05 Max;Top;-17.78256768;7.235178939;0.033090262;-0.014457905;0.003666291;6.692094377
Story12;J1;SU05 Max;Bottom;-14.53796334;7.246696948;0.045345191;0.00360516;0.028393411;4.25838828
Story12;J1;SU05 Min;Top;-21.71959396;-1.136158968;-0.014211081;-0.035034389;-0.040654277;-5.755444326
Story12;J1;SU05 Min;Bottom;-23.60093795;-1.143551821;0.008578645;-0.00368824;0.01428884;-2.056556376
Story12;J1;SU06 Max;Top;-15.91545366;10.15081679;0.082901089;0.005174215;0.049867071;4.999259961
Story12;J1;SU06 Max;Bottom;-9.640100673;10.27856025;0.083632717;0.010243662;0.042394628;4.850431302
Story12;J1;SU06 Min;Top;-23.58670798;-4.051796817;-0.064021908;-0.054666508;-0.086855058;-4.06260991
Story12;J1;SU06 Min;Bottom;-28.49880063;-4.175415126;-0.029708882;-0.010326741;0.000287624;-2.648599398
Story12;J1;SU07;Top;-11.61347152;1.681653814;0.007991436;-0.017270948;-0.014305781;0.347415107
Story12;J1;SU07;Bottom;-11.7768046;1.681467006;0.018624115;-0.002192949;0.015193845;0.598538779
Story12;J1;SU08 Max;Top;-9.644958378;5.867322768;0.031642108;-0.006982706;0.007854503;6.571184458
Story12;J1;SU08 Max;Bottom;-7.245317293;5.876591391;0.037007388;0.001453751;0.022246131;3.756011107
Story12;J1;SU08 Min;Top;-13.58198465;-2.50401514;-0.015659235;-0.02755919;-0.036466065;-5.876354244
Story12;J1;SU08 Min;Bottom;-16.3082919;-2.513657378;0.000240842;-0.005839649;0.00814156;-2.558933549
Story12;J1;SU09 Max;Top;-7.777844358;8.782960616;0.081452935;0.012649414;0.054055284;4.878350043
Story12;J1;SU09 Max;Bottom;-2.347454622;8.908454696;0.075294915;0.008092252;0.036247347;4.34805413
Story12;J1;SU09 Min;Top;-15.44909867;-5.419652989;-0.065470063;-0.047191309;-0.082666846;-4.183519828
Story12;J1;SU09 Min;Bottom;-21.20615457;-5.545520684;-0.038046684;-0.012478151;-0.005859657;-3.150976571
Story12;8A;SU01;Top;-6.921320745;-0.116116331;-0.023391178;-0.000375634;0.01679755;0.015274872
Story12;8A;SU01;Bottom;-12.21465646;-0.120996484;-0.034260167;0.000378875;-0.019016263;-0.139865837
Story12;8A;SU02;Top;-8.080854877;-0.222237433;-0.029299889;-0.000630949;0.020723076;0.066016117
Story12;8A;SU02;Bottom;-14.11898343;-0.228256914;-0.042397914;0.000253449;-0.023677134;-0.198811231
Story12;8A;SU03;Top;-6.198415513;-0.097169062;-0.02105479;-0.000305979;0.015188039;0.012837089
Story12;8A;SU03;Bottom;-10.82779743;-0.101518233;-0.031283029;0.000352596;-0.017332624;-0.117985082
Story12;8A;SU04;Top;-7.306399406;-0.175945031;-0.025948821;-0.000513209;0.018443729;0.046139894
Story12;8A;SU04;Bottom;-12.79246812;-0.181295302;-0.037735561;0.00028345;-0.02103163;-0.168991248
Story12;8A;SU05 Max;Top;-6.381005149;1.661070267;-0.016428334;0.016710333;0.022867273;2.797635102
Story12;8A;SU05 Max;Bottom;-12.03565119;1.659784109;0.007512077;0.010217378;0.005880521;1.594887777
Story12;8A;SU05 Min;Top;-8.065634366;-2.014434842;-0.034841053;-0.017746746;0.013526349;-2.705195528
Story12;8A;SU05 Min;Bottom;-13.32547761;-2.023745362;-0.081784967;-0.009667881;-0.047298175;-1.934057724
Story12;8A;SU06 Max;Top;-6.949194967;5.696557226;-0.022210791;0.047185729;0.019800963;8.546493082
Story12;8A;SU06 Max;Bottom;-12.45330846;5.697801099;-0.023035399;0.01887339;-0.012232113;5.445351271
Story12;8A;SU06 Min;Top;-7.497444548;-6.0499218;-0.029058596;-0.048222142;0.016592659;-8.454053508
Story12;8A;SU06 Min;Bottom;-12.90782034;-6.061762351;-0.051237491;-0.018323893;-0.029185541;-5.784521218
Story12;8A;SU07;Top;-4.449420479;-0.074646213;-0.015037186;-0.000241479;0.010798425;0.009819561
Story12;8A;SU07;Bottom;-7.852279151;-0.077783454;-0.022024393;0.000243563;-0.01222474;-0.089913752
Story12;8A;SU08 Max;Top;-3.607105871;1.763106342;-0.005830826;0.016987061;0.015468888;2.761234876
Story12;8A;SU08 Max;Bottom;-7.207365937;1.763981281;0.022624129;0.010186192;0.014364608;1.674558998
Story12;8A;SU08 Min;Top;-5.291735087;-1.912398767;-0.024243546;-0.017470019;0.006127963;-2.741595755
Story12;8A;SU08 Min;Bottom;-8.497192365;-1.91954819;-0.066672915;-0.009699067;-0.038814088;-1.854386503
Story12;8A;SU09 Max;Top;-4.175295689;5.7985933;-0.011613284;0.047462457;0.012402577;8.510092856
Story12;8A;SU09 Max;Bottom;-7.625023213;5.801998271;-0.007923347;0.018842204;-0.003748027;5.525022492
Story12;8A;SU09 Min;Top;-4.723545269;-5.947885726;-0.018461088;-0.047945414;0.009194273;-8.490453734
Story12;8A;SU09 Min;Bottom;-8.079535089;-5.957565179;-0.036125439;-0.018355079;-0.020701454;-5.704849997
Story12;J3;SU01;Top;-18.63383689;2.499453552;-0.015106047;0.021565774;0.024220545;0.536919084
Story12;J3;SU01;Bottom;-18.9792943;2.496911924;-0.029396191;0.002128393;-0.025065614;0.81423288
Story12;J3;SU02;Top;-23.15932449;3.35721923;-0.011802694;0.019769621;0.020426593;0.436199144
Story12;J3;SU02;Bottom;-22.08962757;3.357526735;-0.028718223;-0.002945304;-0.023610777;1.099228392
Story12;J3;SU03;Top;-16.87185536;2.314826892;-0.012805314;0.018662074;0.020702343;0.269835757
Story12;J3;SU03;Bottom;-17.03193321;2.311965667;-0.025530162;0.001391937;-0.021659797;0.670996062
Story12;J3;SU04;Top;-20.56949356;2.921865397;-0.012215473;0.019308626;0.020544984;0.422895373
Story12;J3;SU04;Bottom;-19.99603203;2.921160633;-0.027436738;-0.00120736;-0.022834046;0.945581023
Story12;J3;SU05 Max;Top;-18.25404244;7.002979867;0.011102185;0.029154266;0.04205431;6.683459664
Story12;J3;SU05 Max;Bottom;-15.09856139;7.017709736;-0.00998653;0.002981402;-0.016570013;4.121248394
Story12;J3;SU05 Min;Top;-22.32244771;-1.267022906;-0.035622335;0.009352283;-0.000928013;-5.718681043
Story12;J3;SU05 Min;Bottom;-24.41602349;-1.282735624;-0.044678556;-0.005125873;-0.028988715;-2.213262702
Story12;J3;SU06 Max;Top;-16.44924954;9.969748415;0.060480214;0.047214559;0.08828634;5.084409325
Story12;J3;SU06 Max;Bottom;-10.36185189;10.09663888;0.02761287;0.007676891;-0.002948164;4.792007974
Story12;J3;SU06 Min;Top;-24.12724061;-4.233791454;-0.085000364;-0.00870801;-0.047160044;-4.119630704
Story12;J3;SU06 Min;Bottom;-29.15273299;-4.361664768;-0.082277955;-0.009821361;-0.042610564;-2.884022282
Story12;J3;SU07;Top;-11.97889515;1.606791569;-0.00971103;0.013863712;0.01557035;0.345162268
Story12;J3;SU07;Bottom;-12.20097491;1.605157665;-0.018897551;0.001368253;-0.016113609;0.523435423
Story12;J3;SU08 Max;Top;-9.944692513;5.741792956;0.01365123;0.023764703;0.037061512;6.546232621
Story12;J3;SU08 Max;Bottom;-7.542243852;5.755380345;-0.001551538;0.005421891;-0.009904258;3.690690971
Story12;J3;SU08 Min;Top;-14.01309778;-2.528209818;-0.033073291;0.00396272;-0.005920811;-5.855908085
Story12;J3;SU08 Min;Bottom;-16.85970596;-2.545065014;-0.036243565;-0.002685385;-0.02232296;-2.643820125
Story12;J3;SU09 Max;Top;-8.139899613;8.708561504;0.063029259;0.041824996;0.083293542;4.947182283
Story12;J3;SU09 Max;Bottom;-2.805534352;8.83430949;0.036047861;0.010117379;0.003717591;4.361450551
Story12;J3;SU09 Min;Top;-15.81789068;-5.494978366;-0.08245132;-0.014097573;-0.052152842;-4.256857746
Story12;J3;SU09 Min;Bottom;-21.59641546;-5.623994159;-0.073842964;-0.007380873;-0.035944809;-3.314579705
Story12;7C;SU01;Top;-10.02355299;3.419100665;-0.003982408;0.007927843;-0.002390501;-4.677318982
Story12;7C;SU01;Bottom;-15.82140888;3.441761047;-0.005867764;0.011366609;-0.002390246;0.666849718
Story12;7C;SU02;Top;-13.62611071;4.596451532;-0.004217325;0.008429741;-0.002760991;-5.433013208
Story12;7C;SU02;Bottom;-19.12596573;4.625159256;-0.008626618;0.016756027;-0.003414462;1.843141742
Story12;7C;SU03;Top;-8.591649363;2.930520454;-0.003416462;0.006795032;-0.002048882;-4.009208131
Story12;7C;SU03;Bottom;-13.56134447;2.949944567;-0.005033347;0.009744557;-0.002056408;0.570930941
Story12;7C;SU04;Top;-11.73817932;3.971762765;-0.003916236;0.007816793;-0.002493981;-4.899066304
Story12;7C;SU04;Bottom;-17.03919747;3.996988895;-0.007278152;0.014126275;-0.002903225;1.366231438
Story12;7C;SU05 Max;Top;-11.5543642;5.682751307;0.008443862;0.012552984;-0.001950001;-4.457539827
Story12;7C;SU05 Max;Bottom;-16.16310428;5.709295723;0.006354444;0.017538938;0.009611056;4.452198403
Story12;7C;SU05 Min;Top;-11.92197412;2.26086001;-0.016274477;0.003080766;-0.003038035;-5.340544297
Story12;7C;SU05 Min;Bottom;-17.91520512;2.284767274;-0.020908351;0.010712518;-0.015412741;-1.719326446
Story12;7C;SU06 Max;Top;-11.38111644;9.089126495;0.001840982;0.014266427;-0.001489549;-4.041676574
Story12;7C;SU06 Max;Bottom;-15.28396111;9.118467246;-0.003075133;0.015724251;0.001009963;9.704211232
Story12;7C;SU06 Min;Top;-12.09522189;-1.145515179;-0.009671597;0.001367322;-0.003498487;-5.75640755
Story12;7C;SU06 Min;Bottom;-18.7943483;-1.124404249;-0.011478775;0.012527206;-0.006811648;-6.971339274
Story12;7C;SU07;Top;-6.443712634;2.197993285;-0.002560119;0.005096471;-0.001536751;-3.006847917
Story12;7C;SU07;Bottom;-10.17090571;2.212560673;-0.003772134;0.007307106;-0.001536587;0.428689104
Story12;7C;SU08 Max;Top;-6.259907675;3.908938933;0.00979905;0.00983258;-0.000992734;-2.565345682
Story12;7C;SU08 Max;Bottom;-9.294855288;3.924824898;0.009859264;0.010720316;0.010975312;3.514451529
Story12;7C;SU08 Min;Top;-6.627517593;0.487047636;-0.014919289;0.000360362;-0.002080767;-3.448350152
Story12;7C;SU08 Min;Bottom;-11.04695613;0.500296449;-0.017403532;0.003893896;-0.014048486;-2.65707332
Story12;7C;SU09 Max;Top;-6.086659911;7.315314122;0.00319617;0.011546023;-0.000532281;-2.149482429
Story12;7C;SU09 Max;Bottom;-8.415712118;7.333996421;0.000429687;0.008905629;0.002374219;8.766464357
Story12;7C;SU09 Min;Top;-6.800765357;-2.919327552;-0.008316409;-0.001353082;-0.00254122;-3.864213405
Story12;7C;SU09 Min;Bottom;-11.9260993;-2.908875075;-0.007973955;0.005708583;-0.005447392;-7.909086149
Story12;7A;SU01;Top;-8.585058551;-1.64393789;-0.000191378;-0.000503804;1.14014E-05;1.184551518
Story12;7A;SU01;Bottom;-13.97615444;-1.686636408;9.99512E-05;4.81173E-05;-0.000352139;-0.939898524
Story12;7A;SU02;Top;-11.92360964;-2.226159497;-0.000259837;-0.000580836;2.17937E-05;1.310160457
Story12;7A;SU02;Bottom;-16.86000708;-2.281363035;7.68749E-05;2.06094E-05;-0.000628584;-1.715680356
Story12;7A;SU03;Top;-7.358639427;-1.409352895;-0.00016738;-0.000432772;1.00474E-05;1.015371595
Story12;7A;SU03;Bottom;-11.97964863;-1.445949434;8.11227E-05;3.75705E-05;-0.000309996;-0.806042825
Story12;7A;SU04;Top;-10.21174122;-1.919789145;-0.000224304;-0.00052507;1.7318E-05;1.199603877
Story12;7A;SU04;Bottom;-15.02985006;-1.968015624;7.96408E-05;2.79168E-05;-0.000507009;-1.374459156
Story12;7A;SU05 Max;Top;-9.997982786;0.448399092;0.011206516;0.001504875;0.000530958;1.711093535
Story12;7A;SU05 Max;Bottom;-14.00624863;0.406877233;0.013472894;0.004464214;0.012277876;1.836403205
Story12;7A;SU05 Min;Top;-10.42548851;-4.287812836;-0.011653036;-0.002554427;-0.000496493;0.688088143
Story12;7A;SU05 Min;Bottom;-16.05339669;-4.342745303;-0.013310769;-0.004406085;-0.013286792;-4.585061818
Story12;7A;SU06 Max;Top;-9.529996509;5.529861105;0.003440725;0.000546017;0.00021431;2.830986971
Story12;7A;SU06 Max;Bottom;-11.77071106;5.504347334;0.004263302;0.001831852;0.003514061;8.602082563
Story12;7A;SU06 Min;Top;-10.89347479;-9.369274849;-0.003887244;-0.001595569;-0.000179846;-0.431805294
Story12;7A;SU06 Min;Bottom;-18.28893426;-9.440215404;-0.004101177;-0.001773723;-0.004522977;-11.35074118
Story12;7A;SU07;Top;-5.518966211;-1.056817215;-0.000123029;-0.000323874;7.32947E-06;0.761497404
Story12;7A;SU07;Bottom;-8.984670714;-1.084266262;6.42543E-05;3.09326E-05;-0.000226375;-0.60422048
Story12;7A;SU08 Max;Top;-5.305213347;1.311288749;0.011306747;0.001705777;0.000521055;1.2730001
Story12;7A;SU08 Max;Bottom;-7.961096686;1.290545006;0.013456086;0.004466082;0.012555959;2.606512032
Story12;7A;SU08 Min;Top;-5.732719075;-3.424923179;-0.011552805;-0.002353525;-0.000506396;0.249994708
Story12;7A;SU08 Min;Bottom;-10.00824474;-3.45907753;-0.013327577;-0.004404217;-0.013008709;-3.814952992
Story12;7A;SU09 Max;Top;-4.837227071;6.392750762;0.003540956;0.000746919;0.000204407;2.392893536
Story12;7A;SU09 Max;Bottom;-5.725559115;6.388015107;0.004246494;0.00183372;0.003792144;9.37219139
Story12;7A;SU09 Min;Top;-6.200705352;-8.506385192;-0.003787013;-0.001394667;-0.000189748;-0.869898728
Story12;7A;SU09 Min;Bottom;-12.24378231;-8.556547631;-0.004117986;-0.001771855;-0.004244894;-10.58063235
Story12;I1;SU01;Top;-15.30746725;-3.688964607;-0.005798734;0.008711553;0.001806824;2.837002464
Story12;I1;SU01;Bottom;-15.72759675;-3.659734095;0.010923123;-0.015761959;0.005928711;-0.369746426
Story12;I1;SU02;Top;-20.57785784;-4.86129017;-0.007496703;0.011236885;0.002382151;3.858536783
Story12;I1;SU02;Bottom;-19.52963825;-4.825104382;0.013509753;-0.019347942;0.007320049;-0.373283271
Story12;I1;SU03;Top;-13.98378296;-3.352057038;-0.005205026;0.007813757;0.001616355;2.691777199
Story12;I1;SU03;Bottom;-14.21976485;-3.325461861;0.009690175;-0.01394054;0.005262438;-0.28274181
Story12;I1;SU04;Top;-17.88256263;-4.246320844;-0.00657682;0.009863825;0.002077537;3.353955014
Story12;I1;SU04;Bottom;-17.34792063;-4.214128683;0.011992978;-0.017209232;0.006501862;-0.348143208
Story12;I1;SU05 Max;Top;-14.56818926;-0.150201152;0.015221534;0.016351843;0.02090829;8.89384633
Story12;I1;SU05 Max;Bottom;-8.126693253;-0.025572733;0.034645849;-0.00571479;0.016914219;2.443130103
Story12;I1;SU05 Min;Top;-20.65750054;-8.223635926;-0.028228497;0.003159114;-0.016795497;-2.348474304
Story12;I1;SU05 Min;Bottom;-26.10729323;-8.284842807;-0.010864578;-0.028434744;-0.004023424;-3.16078133
Story12;I1;SU06 Max;Top;-13.96712688;3.031749197;0.057335975;0.027735306;0.061633599;8.417737583
Story12;I1;SU06 Max;Bottom;-7.025821306;3.191945511;0.066085762;-0.004426669;0.027788766;3.308249188
Story12;I1;SU06 Min;Top;-21.25856292;-11.40558628;-0.070342938;-0.008224349;-0.057520807;-1.872365556
Story12;I1;SU06 Min;Bottom;-27.20816518;-11.50236105;-0.042304491;-0.029722865;-0.014897972;-4.025900416
Story12;I1;SU07;Top;-9.840514663;-2.371477247;-0.003727757;0.005600284;0.001161529;1.823787299
Story12;I1;SU07;Bottom;-10.11059791;-2.352686204;0.007022008;-0.010132688;0.003811314;-0.237694131
Story12;I1;SU08 Max;Top;-6.795859026;1.66524014;0.017997258;0.012196649;0.020013423;7.444947616
Story12;I1;SU08 Max;Bottom;-1.120297918;1.776948833;0.029777221;0.001227288;0.014280136;2.564261585
Story12;I1;SU08 Min;Top;-12.8851703;-6.408194634;-0.025452773;-0.00099608;-0.017690364;-3.797373019
Story12;I1;SU08 Min;Bottom;-19.1008979;-6.482321241;-0.015733205;-0.021492665;-0.006657507;-3.039649848
Story12;I1;SU09 Max;Top;-6.194796645;4.847190489;0.060111699;0.023580112;0.060738733;6.968838868
Story12;I1;SU09 Max;Bottom;-0.019425971;4.994467077;0.061217134;0.00251541;0.025154683;3.429380671
Story12;I1;SU09 Min;Top;-13.48623268;-9.590144984;-0.067567214;-0.012379543;-0.058415674;-3.321264271
Story12;I1;SU09 Min;Bottom;-20.20176985;-9.699839485;-0.047173119;-0.022780786;-0.017532055;-3.904768933
Story12;I3;SU01;Top;-15.42511497;-3.374449113;0.005189586;-0.008246771;-0.000849328;2.763658222
Story12;I3;SU01;Bottom;-16.14840491;-3.343827161;-0.011464306;0.01578597;-0.007209427;-0.24361574
Story12;I3;SU02;Top;-20.72563922;-4.434865017;0.006692276;-0.010472166;-0.001080146;3.767328042
Story12;I3;SU02;Bottom;-20.08706856;-4.396821695;-0.01411888;0.01935647;-0.00887296;-0.19149361
Story12;I3;SU03;Top;-14.08465553;-3.082601084;0.004679458;-0.007415596;-0.000791183;2.629406423
Story12;I3;SU03;Bottom;-14.58056703;-3.054813627;-0.010157752;0.013961372;-0.006363337;-0.174584717
Story12;I3;SU04;Top;-18.01274504;-3.878725946;0.005877852;-0.009236508;-0.000955494;3.273432707
Story12;I3;SU04;Bottom;-17.83158717;-3.844925623;-0.012548069;0.01722231;-0.007884459;-0.193977381
Story12;I3;SU05 Max;Top;-14.7399141;0.124253094;0.026726016;-0.002651855;0.018555391;8.892318564
Story12;I3;SU05 Max;Bottom;-8.710676009;0.24841647;0.010799131;0.027681724;0.002555989;2.60231847
Story12;I3;SU05 Min;Top;-20.74612072;-7.762819905;-0.015114837;-0.015604326;-0.020426887;-2.508300974
Story12;I3;SU05 Min;Bottom;-26.49057515;-7.820345177;-0.035688267;0.006493807;-0.018210014;-3.011666216
Story12;I3;SU06 Max;Top;-14.06230647;3.439554525;0.069538556;0.008847366;0.058813378;8.312895955
Story12;I3;SU06 Max;Bottom;-7.382386541;3.601914036;0.042286867;0.029312806;0.013422601;3.43823625
Story12;I3;SU06 Min;Top;-21.42372835;-11.07812134;-0.057927377;-0.027103547;-0.060684874;-1.928878365
Story12;I3;SU06 Min;Bottom;-27.81886461;-11.17384274;-0.067176002;0.004862726;-0.029076626;-3.847583996
Story12;I3;SU07;Top;-9.91614534;-2.169288715;0.003336163;-0.005301496;-0.000545997;1.776637428
Story12;I3;SU07;Bottom;-10.38111745;-2.149603175;-0.007369911;0.010148124;-0.004634632;-0.156610119
Story12;I3;SU08 Max;Top;-6.913042032;1.774247784;0.024256589;0.00117474;0.018945142;7.476947197
Story12;I3;SU08 Max;Bottom;-1.491167877;1.884777649;0.015873788;0.020742082;0.005748369;2.650382224
Story12;I3;SU08 Min;Top;-12.91924865;-6.112825215;-0.017584264;-0.011777731;-0.020037136;-3.923672341
Story12;I3;SU08 Min;Bottom;-19.27106701;-6.183983998;-0.03061361;-0.000445835;-0.015017633;-2.963602462
Story12;I3;SU09 Max;Top;-6.235434397;5.089549215;0.067069129;0.012673961;0.059203129;6.897524588
Story12;I3;SU09 Max;Bottom;-0.162878409;5.238275215;0.047361523;0.022373164;0.016614982;3.486300004
Story12;I3;SU09 Min;Top;-13.59685628;-9.428126645;-0.060396804;-0.023276952;-0.060295123;-3.344249732
Story12;I3;SU09 Min;Bottom;-20.59935648;-9.537481565;-0.062101345;-0.002076916;-0.025884246;-3.799520242
Story12;5A;SU01;Top;-7.013368403;-0.332073026;0.032963631;0.000730445;-0.022198592;0.133036353
Story12;5A;SU01;Bottom;-10.56463178;-0.332524768;0.037667816;0.000248441;0.020113952;-0.219500392
Story12;5A;SU02;Top;-9.149461807;-0.44494944;0.041473287;0.001033457;-0.028022927;0.18033073
Story12;5A;SU02;Bottom;-12.87094917;-0.445704735;0.048196357;0.000399734;0.025781968;-0.28774976
Story12;5A;SU03;Top;-6.33241411;-0.284823366;0.029468606;0.00062569;-0.019940444;0.114261245
Story12;5A;SU03;Bottom;-9.409247486;-0.28520969;0.034346828;0.000212626;0.018330708;-0.188230177
Story12;5A;SU04;Top;-8.010322586;-0.384853347;0.03665853;0.000880649;-0.024756592;0.155495354
Story12;5A;SU04;Bottom;-11.48158439;-0.385470506;0.042471657;0.000329652;0.022706684;-0.250407491
Story12;5A;SU05 Max;Top;-7.37940486;1.604062077;0.120919613;0.015230526;0.011944942;2.214624517
Story12;5A;SU05 Max;Bottom;-7.875654214;1.608685788;0.066490808;0.006241088;0.040434859;1.501730051
Story12;5A;SU05 Min;Top;-8.440643138;-2.373650432;-0.048361344;-0.013468974;-0.060887452;-1.903777613
Story12;5A;SU05 Min;Bottom;-14.86635906;-2.379509012;0.017164925;-0.005581581;0.004297149;-2.002490667
Story12;5A;SU06 Max;Top;-7.732377824;5.939407775;0.062977827;0.046226442;-0.012950871;6.560331932
